Nom^Equip^Posicio^Altura^Pes^Edat
Geovany Soto^CHC^Base^196.11^100.04^24
Scott Moore^CHC^Pivot^198.81^92.34^23
Derrek Lee^CHC^Pivot^206.86^125.69^31
Ryan Theriot^CHC^Aler^190.75^89.78^27
Ronny Cedeno^CHC^Ala-pivot^193.42^92.34^24
Aramis Ramirez^CHC^Aler^196.11^110.3^29
Cesar Izturis^CHC^Aler^185.37^89.78^27
Alfonso Soriano^CHC^Escorta^196.11^92.34^31
Jacque Jones^CHC^Escorta^188.06^100.04^32
Daryle Ward^CHC^Escorta^198.81^117.99^32
Cliff Floyd^CHC^Escorta^204.17^117.99^34
Mark DeRosa^CHC^Escorta^196.11^105.17^32
Matt Murton^CHC^Escorta^196.11^110.3^25
Buck Coats^CHC^Escorta^201.5^100.04^25
Angel Pagan^CHC^Escorta^196.11^92.34^26
Sean Marshall^CHC^Base^212.24^105.17^24
Carlos Marmol^CHC^Base^198.81^92.34^24
Ryan O'Malley^CHC^Base^196.11^97.47^27
Juan Mateo^CHC^Base^198.81^92.34^24
Rich Hill^CHC^Base^206.86^97.47^27
Angel Guzman^CHC^Base^201.5^97.47^25
Wade Miller^CHC^Base^198.81^112.86^30
Jason Marquis^CHC^Base^196.11^107.73^29
Carlos Zambrano^CHC^Base^206.86^130.81^26
Ted Lilly^CHC^Base^196.11^97.47^31
Mark Prior^CHC^Base^206.86^117.99^26
Neal Cotts^CHC^Pivot^198.81^102.6^27
Will Ohman^CHC^Pivot^198.81^105.17^30
Scott Eyre^CHC^Pivot^196.11^107.73^35
Kerry Wood^CHC^Pivot^206.86^115.43^30
Ryan Dempster^CHC^Pivot^198.81^110.3^30
Bob Howry^CHC^Pivot^206.86^112.86^34
Mike Wuertz^CHC^Pivot^201.5^105.17^28
Roberto Novoa^CHC^Pivot^206.86^102.6^28
Chris Snyder^ARZ^Base^201.5^112.86^26
Miguel Montero^ARZ^Base^190.75^101.06^24
Conor Jackson^ARZ^Pivot^198.81^115.43^25
Robby Hammock^ARZ^Pivot^188.06^95.93^30
Tony Clark^ARZ^Pivot^212.24^125.69^35
Orlando Hudson^ARZ^Aler^193.42^94.91^29
Stephen Drew^ARZ^Ala-pivot^193.42^94.91^24
Alberto Callaspo^ARZ^Ala-pivot^188.06^89.78^24
Chad Tracy^ARZ^Aler^198.81^102.6^27
Chris Young^ARZ^Escorta^198.81^92.34^23
Scott Hairston^ARZ^Escorta^193.42^96.44^27
Carlos Quentin^ARZ^Escorta^196.11^115.43^25
Jeff DaVanon^ARZ^Escorta^193.42^102.6^33
Eric Byrnes^ARZ^Escorta^198.81^107.73^31
Livan Hernandez^ARZ^Base^198.81^125.69^32
Doug Davis^ARZ^Base^204.17^109.27^31
Randy Johnson^ARZ^Base^220.29^118.5^43
Juan Cruz^ARZ^Base^198.81^84.65^28
Brandon Webb^ARZ^Base^198.81^116.96^28
Enrique Gonzalez^ARZ^Base^188.06^107.73^25
Dana Eveland^ARZ^Base^196.11^128.25^23
Brandon Medders^ARZ^Pivot^196.11^97.98^27
Tony Pe?a^ARZ^Pivot^198.81^97.47^25
Doug Slaten^ARZ^Pivot^206.86^102.6^27
Edgar Gonzalez^ARZ^Pivot^193.42^110.3^24
Jose Valverde^ARZ^Pivot^204.17^130.3^28
Jorge Julio^ARZ^Pivot^196.11^119.02^28
Brandon Lyon^ARZ^Pivot^196.11^92.34^28
Miguel Olivo^FLA^Base^193.42^110.3^29
Matt Treanor^FLA^Base^198.81^112.86^31
Mike Jacobs^FLA^Pivot^198.81^92.34^26
Dan Uggla^FLA^Aler^190.75^102.6^27
Robert Andino^FLA^Ala-pivot^193.42^87.21^23
Hanley Ramirez^FLA^Ala-pivot^201.5^100.04^23
Miguel Cabrera^FLA^Aler^198.81^107.73^24
Aaron Boone^FLA^Aler^198.81^102.6^34
Joe Borchard^FLA^Escorta^206.86^112.86^28
Alfredo Amezaga^FLA^Escorta^188.06^84.65^29
Cody Ross^FLA^Escorta^190.75^92.34^26
Josh Willingham^FLA^Escorta^196.11^102.6^28
Jeremy Hermida^FLA^Escorta^204.17^102.6^23
Eric Reed^FLA^Escorta^190.75^87.21^26
Reggi Abercrombie^FLA^Escorta^201.5^114.91^27
Ricky Nolasco^FLA^Base^198.81^112.86^24
Anibal Sanchez^FLA^Base^193.42^92.34^23
Scott Olsen^FLA^Base^204.17^101.57^23
Josh Johnson^FLA^Base^212.24^123.12^23
Dontrelle Willis^FLA^Base^204.17^122.61^25
Logan Kensing^FLA^Pivot^196.11^94.91^25
Sergio Mitre^FLA^Pivot^204.17^107.73^26
Kevin Gregg^FLA^Pivot^209.55^112.86^29
Travis Bowyer^FLA^Pivot^201.5^102.6^26
Renyel Pinto^FLA^Pivot^204.17^100.04^25
Randy Messenger^FLA^Pivot^193.42^112.86^26
Yusmeiro Petit^FLA^Pivot^193.42^117.99^22
Carlos Martinez^FLA^Pivot^196.11^87.21^25
Taylor Tankersley^FLA^Pivot^196.11^112.86^24
Henry Owens^FLA^Pivot^201.5^117.99^28
Jose Garcia^FLA^Pivot^190.75^84.65^22
Matt Lindstrom^FLA^Pivot^204.17^105.17^27
Javier Valentin^CIN^Base^188.06^98.5^31
Chad Moeller^CIN^Base^201.5^107.73^32
David Ross^CIN^Base^198.81^105.17^30
Joey Votto^CIN^Pivot^201.5^102.6^23
Scott Hatteberg^CIN^Pivot^196.11^107.73^37
Brandon Phillips^CIN^Aler^190.75^94.91^26
Juan Castro^CIN^Ala-pivot^190.75^100.04^35
Alex Gonzalez^CIN^Ala-pivot^193.42^103.63^30
Mark Bellhorn^CIN^Aler^196.11^105.17^33
Edwin Encarnacion^CIN^Aler^196.11^100.04^24
Jeff Keppinger^CIN^Aler^193.42^92.34^27
Norris Hopper^CIN^Escorta^185.37^102.6^28
Chris Denorfia^CIN^Escorta^196.11^94.91^27
Adam Dunn^CIN^Escorta^209.55^123.12^27
Bubba Crosby^CIN^Escorta^190.75^94.91^31
Jeff Conine^CIN^Escorta^196.11^112.86^41
Ken Griffey Jr.^CIN^Escorta^201.5^105.17^37
Josh Hamilton^CIN^Escorta^204.17^105.17^26
Ryan Freel^CIN^Escorta^188.06^92.34^31
Kyle Lohse^CIN^Base^198.81^103.11^28
Bronson Arroyo^CIN^Base^206.86^97.47^30
Eric Milton^CIN^Base^201.5^106.7^32
Aaron Harang^CIN^Base^212.24^123.12^29
Kirk Saarloos^CIN^Base^193.42^112.86^28
Elizardo Ramirez^CIN^Base^193.42^92.34^24
Todd Coffey^CIN^Pivot^206.86^117.99^26
Brian Shackelford^CIN^Pivot^196.11^100.04^30
Bill Bray^CIN^Pivot^201.5^110.3^24
Bobby Livingston^CIN^Pivot^201.5^97.47^24
Matt Belisle^CIN^Pivot^201.5^100.04^27
Gary Majewski^CIN^Pivot^196.11^110.3^27
Mike Stanton^CIN^Pivot^196.11^110.3^40
Brad Salmon^CIN^Pivot^204.17^112.86^27
Jared Burton^CIN^Pivot^206.86^112.86^26
David Weathers^CIN^Pivot^201.5^117.99^37
Rheal Cormier^CIN^Pivot^188.06^100.04^40
Yorvit Torrealba^COL^Base^190.75^97.47^29
Chris Iannetta^COL^Base^190.75^100.04^24
Alvin Colina^COL^Base^201.5^107.22^25
Todd Helton^COL^Pivot^198.81^104.65^34
Jamey Carroll^COL^Aler^185.37^87.21^33
Kaz Matsui^COL^Aler^188.06^94.91^31
Troy Tulowitzki^COL^Ala-pivot^201.5^105.17^22
Clint Barmes^COL^Ala-pivot^193.42^89.78^28
Garrett Atkins^COL^Aler^201.5^107.73^27
Ryan Spilborghs^COL^Escorta^196.11^97.47^27
Cory Sullivan^COL^Escorta^193.42^92.34^28
Jeff Salazar^COL^Escorta^193.42^92.34^26
Willy Taveras^COL^Escorta^193.42^82.08^25
Matt Holliday^COL^Escorta^204.17^120.56^27
Brad Hawpe^COL^Escorta^201.5^102.6^28
Jeff Baker^COL^Escorta^198.81^107.73^26
Javy Lopez^COL^Aler^201.5^114.91^36
Byung-Hyun Kim^COL^Base^185.37^92.34^28
Rodrigo Lopez^COL^Base^196.11^97.47^31
Brian Lawrence^COL^Base^193.42^101.06^31
Josh Fogg^COL^Base^193.42^104.14^30
Aaron Cook^COL^Base^201.5^105.17^28
Denny Bautista^COL^Base^206.86^87.21^27
Ubaldo Jimenez^COL^Base^204.17^102.6^23
Jason Hirsh^COL^Base^214.93^128.25^25
Jeff Francis^COL^Base^206.86^102.6^26
Taylor Buchholz^COL^Base^204.17^112.86^25
Ryan Speier^COL^Pivot^212.24^102.6^28
Ramon Ramirez^COL^Pivot^190.75^97.47^26
Manny Corpas^COL^Pivot^201.5^87.21^24
Juan Morillo^COL^Pivot^196.11^97.47^23
Brian Fuentes^COL^Pivot^204.17^112.86^32
LaTroy Hawkins^COL^Pivot^206.86^110.3^34
Tom Martin^COL^Pivot^196.11^105.68^37
Jeremy Affeldt^COL^Pivot^204.17^110.3^28
Paul Lo Duca^NYM^Base^188.06^94.91^35
Ramon Castro^NYM^Base^201.5^120.56^31
Julio Franco^NYM^Pivot^196.11^96.44^49
Carlos Delgado^NYM^Pivot^201.5^117.99^35
Jose Valentin^NYM^Aler^188.06^100.04^37
Anderson Hernandez^NYM^Aler^185.37^86.18^24
Damion Easley^NYM^Ala-pivot^190.75^97.47^37
Jose Reyes^NYM^Ala-pivot^193.42^82.08^24
David Wright^NYM^Aler^193.42^102.6^24
Ben Johnson^NYM^Escorta^196.11^102.6^26
Endy Chavez^NYM^Escorta^188.06^96.96^29
David Newhan^NYM^Escorta^188.06^92.34^33
Carlos Beltran^NYM^Escorta^196.11^97.47^30
Shawn Green^NYM^Escorta^204.17^102.6^34
Moises Alou^NYM^Escorta^201.5^112.86^41
Lastings Milledge^NYM^Escorta^193.42^95.93^22
Alay Soler^NYM^Base^196.11^123.12^27
Mike Pelfrey^NYM^Base^212.24^97.47^23
Pedro Martinez^NYM^Base^190.75^92.34^35
Tom Glavine^NYM^Base^193.42^94.91^41
Chan Ho Park^NYM^Base^198.81^107.73^34
Orlando Hernandez^NYM^Base^198.81^112.86^37
Dave Williams^NYM^Base^198.81^112.35^28
Oliver Perez^NYM^Base^193.42^97.47^26
John Maine^NYM^Base^204.17^99.01^26
Marcos Carvajal^NYM^Pivot^204.17^89.78^23
Ambiorix Burgos^NYM^Pivot^193.42^92.34^23
Jason Vargas^NYM^Pivot^193.42^110.3^24
Jon Adkins^NYM^Pivot^190.75^107.73^30
Juan Padilla^NYM^Pivot^193.42^102.6^30
Duaner Sanchez^NYM^Pivot^193.42^97.47^27
Pedro Feliciano^NYM^Pivot^188.06^94.91^31
Aaron Heilman^NYM^Pivot^206.86^112.86^28
Jorge Sosa^NYM^Pivot^198.81^87.21^30
Scott Schoeneweis^NYM^Pivot^193.42^100.04^33
Guillermo Mota^NYM^Pivot^204.17^105.17^34
Billy Wagner^NYM^Pivot^190.75^100.04^36
Philip Humber^NYM^Pivot^204.17^107.73^24
Brad Ausmus^HOU^Base^190.75^97.47^38
Humberto Quintero^HOU^Base^196.11^97.47^28
Hector Gimenez^HOU^Base^188.06^92.34^24
Lance Berkman^HOU^Pivot^196.11^112.86^31
Mike Lamb^HOU^Pivot^196.11^97.47^32
Mark Loretta^HOU^Aler^193.42^95.42^36
Craig Biggio^HOU^Aler^190.75^94.91^41
Brooks Conrad^HOU^Aler^190.75^97.47^27
Chris Burke^HOU^Aler^190.75^92.34^27
Eric Bruntlett^HOU^Aler^193.42^97.47^29
Adam Everett^HOU^Ala-pivot^193.42^87.21^30
Morgan Ensberg^HOU^Aler^198.81^107.73^32
Carlos Lee^HOU^Escorta^198.81^123.12^31
Jason Lane^HOU^Escorta^198.81^112.86^30
Orlando Palmeiro^HOU^Escorta^190.75^92.34^38
Luke Scott^HOU^Escorta^193.42^107.73^29
Charlton Jimerson^HOU^Escorta^201.5^107.73^27
Fernando Nieve^HOU^Base^193.42^100.04^25
Wandy Rodriguez^HOU^Base^190.75^82.08^28
Brandon Backe^HOU^Base^193.42^92.34^29
Matt Albers^HOU^Base^193.42^105.17^24
Woody Williams^HOU^Base^193.42^102.6^41
Roy Oswalt^HOU^Base^193.42^94.91^30
Jason Jennings^HOU^Base^198.81^125.69^29
Miguel Asencio^HOU^Pivot^198.81^97.47^26
Brad Lidge^HOU^Pivot^206.86^107.73^30
Trever Miller^HOU^Pivot^201.5^102.6^34
David Borkowski^HOU^Pivot^196.11^102.6^30
Dan Wheeler^HOU^Pivot^201.5^113.89^29
Paul Estrada^HOU^Pivot^196.11^110.3^24
Lincoln Holdzkom^HOU^Pivot^204.17^123.12^25
Chris Sampson^HOU^Pivot^193.42^87.21^29
Chad Qualls^HOU^Pivot^206.86^112.86^29
Ezequiel Astacio^HOU^Pivot^201.5^80.03^27
Mike Lieberthal^LA^Base^193.42^97.47^35
Russell Martin^LA^Base^190.75^103.63^24
Olmedo Saenz^LA^Pivot^190.75^113.37^36
James Loney^LA^Pivot^201.5^102.6^23
Nomar Garciaparra^LA^Pivot^193.42^97.47^34
Jeff Kent^LA^Aler^196.11^107.73^39
Ramon Martinez^LA^Aler^196.11^97.47^34
Marlon Anderson^LA^Aler^190.75^102.6^33
Rafael Furcal^LA^Ala-pivot^188.06^84.65^29
Wilson Betemit^LA^Aler^201.5^97.47^27
Andy LaRoche^LA^Aler^190.75^94.91^23
Matt Kemp^LA^Escorta^204.17^117.99^22
Andre Ethier^LA^Escorta^196.11^106.7^25
Delwyn Young^LA^Escorta^182.68^107.22^25
Jason Repko^LA^Escorta^190.75^89.78^26
Juan Pierre^LA^Escorta^193.42^92.34^30
Luis Gonzalez^LA^Escorta^198.81^102.6^39
Jason Schmidt^LA^Base^206.86^105.17^34
Randy Wolf^LA^Base^193.42^102.6^31
Brad Penny^LA^Base^204.17^128.25^29
Derek Lowe^LA^Base^209.55^107.73^34
Mark Hendrickson^LA^Base^217.6^117.99^33
Chad Billingsley^LA^Base^193.42^125.17^23
Takashi Saito^LA^Pivot^196.11^103.63^37
Jonathan Broxton^LA^Pivot^204.17^123.12^23
Hong-Chih Kuo^LA^Pivot^193.42^102.6^26
Eric Stults^LA^Pivot^193.42^110.3^27
Chin-Hui Tsao^LA^Pivot^198.81^90.8^26
Tim Hamulack^LA^Pivot^204.17^107.73^30
Yhency Brazoban^LA^Pivot^196.11^87.21^27
Brett Tomko^LA^Pivot^204.17^110.3^34
Joe Beimel^LA^Pivot^201.5^111.32^30
Elmer Dessens^LA^Pivot^188.06^101.57^36
Ryan Budde^PHI^Base^190.75^102.6^28
Rod Barajas^PHI^Base^198.81^112.86^31
Carlos Ruiz^PHI^Base^193.42^87.21^28
Chris Coste^PHI^Base^196.11^102.6^34
Ryan Howard^PHI^Pivot^204.17^117.99^27
Wes Helms^PHI^Pivot^204.17^118.5^31
Chase Utley^PHI^Aler^196.11^93.88^28
Danny Sandoval^PHI^Aler^190.75^98.5^28
Jimmy Rollins^PHI^Ala-pivot^182.68^85.67^28
Abraham Nu?ez^PHI^Aler^190.75^97.47^31
Michael Bourn^PHI^Escorta^190.75^92.34^24
Chris Roberson^PHI^Escorta^198.81^92.34^28
Jayson Werth^PHI^Escorta^206.86^110.3^28
Shane Victorino^PHI^Escorta^185.37^82.08^26
Aaron Rowand^PHI^Escorta^193.42^105.17^30
Pat Burrell^PHI^Escorta^204.17^114.4^30
Greg Dobbs^PHI^Aler^196.11^105.17^29
Cole Hamels^PHI^Base^201.5^89.78^23
Alfredo Simon^PHI^Base^204.17^87.21^26
Scott Mathieson^PHI^Base^201.5^97.47^23
Freddy Garcia^PHI^Base^204.17^123.12^32
Jamie Moyer^PHI^Base^193.42^89.78^44
Jon Lieber^PHI^Base^198.81^117.99^37
Brett Myers^PHI^Base^204.17^114.4^27
Adam Eaton^PHI^Base^198.81^100.55^29
Geoff Geary^PHI^Pivot^193.42^85.67^31
Clay Condrey^PHI^Pivot^201.5^100.04^31
Ryan Madson^PHI^Pivot^209.55^97.47^27
Antonio Alfonseca^PHI^Pivot^206.86^128.25^35
Tom Gordon^PHI^Pivot^188.06^97.47^39
Brian Sanches^PHI^Pivot^193.42^97.47^29
Jim Ed Warden^PHI^Pivot^212.24^97.47^28
Anderson Garcia^PHI^Pivot^198.81^87.21^26
Eude Brito^PHI^Pivot^190.75^82.08^29
Fabio Castro^PHI^Pivot^182.68^76.95^22
Matt Smith^PHI^Pivot^206.86^115.43^28
Damian Miller^MLW^Base^201.5^112.86^37
Johnny Estrada^MLW^Base^190.75^107.22^31
Mike Rivera^MLW^Base^193.42^107.73^30
J.D. Closser^MLW^Base^188.06^90.29^27
Prince Fielder^MLW^Pivot^193.42^133.38^23
Rickie Weeks^MLW^Aler^193.42^100.04^24
Tony Graffanino^MLW^Aler^196.11^97.47^35
Craig Counsell^MLW^Ala-pivot^193.42^94.39^37
J.J. Hardy^MLW^Ala-pivot^198.81^92.34^25
Bill Hall^MLW^Ala-pivot^193.42^100.04^27
Vinny Rottino^MLW^Aler^193.42^100.04^27
Corey Koskie^MLW^Aler^201.5^112.35^34
Kevin Mench^MLW^Escorta^193.42^115.43^29
Geoff Jenkins^MLW^Escorta^196.11^108.76^33
Brady Clark^MLW^Escorta^198.81^103.63^34
Tony Gwynn Jr.^MLW^Escorta^193.42^94.91^24
Corey Hart^MLW^Escorta^209.55^102.6^25
Gabe Gross^MLW^Escorta^201.5^107.22^27
Laynce Nix^MLW^Escorta^193.42^102.6^26
Drew Anderson^MLW^Escorta^198.81^100.04^26
Claudio Vargas^MLW^Base^201.5^116.96^29
Chris Capuano^MLW^Base^201.5^107.73^29
Ben Hendrickson^MLW^Base^204.17^97.47^26
Dave Bush^MLW^Base^198.81^108.76^27
Carlos Villanueva^MLW^Base^198.81^97.47^23
Ben Sheets^MLW^Base^196.11^111.83^29
Jeff Suppan^MLW^Base^198.81^112.86^32
Brian Shouse^MLW^Pivot^190.75^97.47^38
Francisco Cordero^MLW^Pivot^198.81^120.56^32
Derrick Turnbow^MLW^Pivot^201.5^107.73^29
Matt Wise^MLW^Pivot^204.17^102.6^31
Grant Balfour^MLW^Pivot^198.81^96.44^29
Dennis Sarfate^MLW^Pivot^204.17^107.73^26
Jose Capellan^MLW^Pivot^204.17^120.56^26
Greg Aquino^MLW^Pivot^196.11^96.44^29
Josh Bard^SD^Base^201.5^110.3^29
Rob Bowen^SD^Base^201.5^110.81^26
Adrian Gonzalez^SD^Pivot^198.81^112.86^25
Marcus Giles^SD^Aler^182.68^92.34^29
Todd Walker^SD^Aler^193.42^94.91^34
Geoff Blum^SD^Ala-pivot^201.5^102.6^34
Khalil Greene^SD^Ala-pivot^190.75^107.73^27
Paul McAnulty^SD^Escorta^188.06^112.86^26
Terrmel Sledge^SD^Escorta^193.42^94.91^30
Jack Cust^SD^Escorta^196.11^118.5^28
Jose Cruz Jr.^SD^Escorta^193.42^107.73^33
Russell Branyan^SD^Escorta^201.5^100.04^31
Mike Cameron^SD^Escorta^198.81^102.6^34
Brian Giles^SD^Escorta^188.06^105.17^36
Kevin Kouzmanoff^SD^Aler^196.11^102.6^26
Mike Thompson^SD^Base^204.17^102.6^26
Clay Hensley^SD^Base^190.75^97.47^28
Chris Young^SD^Base^220.29^128.25^28
Greg Maddux^SD^Base^193.42^94.91^41
Jake Peavy^SD^Base^196.11^92.34^26
Scott Cassidy^SD^Pivot^198.81^87.21^31
Scott Strickland^SD^Pivot^190.75^92.34^31
Scott Linebrink^SD^Pivot^201.5^106.7^31
Doug Brocail^SD^Pivot^206.86^120.56^40
Trevor Hoffman^SD^Pivot^193.42^110.3^39
Heath Bell^SD^Pivot^198.81^125.17^29
Royce Ring^SD^Pivot^193.42^112.86^26
Cla Meredith^SD^Pivot^196.11^94.91^24
Andrew Brown^SD^Pivot^209.55^117.99^26
Mike Adams^SD^Pivot^206.86^97.47^29
Justin Hampson^SD^Pivot^196.11^102.6^27
Kevin Cameron^SD^Pivot^196.11^92.34^27
Ryan Ketchner^SD^Pivot^196.11^97.47^25
Brian Schneider^WAS^Base^196.11^100.55^30
Jesus Flores^WAS^Base^196.11^92.34^22
Larry Broadway^WAS^Pivot^204.17^117.99^26
Nick Johnson^WAS^Pivot^201.5^114.91^28
Bernie Castro^WAS^Aler^188.06^82.08^28
Josh Wilson^WAS^Ala-pivot^196.11^91.31^26
Cristian Guzman^WAS^Ala-pivot^193.42^105.17^29
Felipe Lopez^WAS^Ala-pivot^196.11^94.91^27
Ryan Zimmerman^WAS^Aler^201.5^107.73^22
Nook Logan^WAS^Escorta^198.81^92.34^27
Ryan Church^WAS^Escorta^196.11^97.47^28
Kory Casto^WAS^Escorta^196.11^102.6^25
Mike Restovich^WAS^Escorta^204.17^131.84^28
Alex Escobar^WAS^Escorta^196.11^97.47^28
Austin Kearns^WAS^Escorta^201.5^112.86^27
Chris Snelling^WAS^Escorta^188.06^84.65^25
Billy Traber^WAS^Base^206.86^105.17^27
Tim Redding^WAS^Base^193.42^102.6^29
John Patterson^WAS^Base^206.86^106.7^29
Shawn Hill^WAS^Base^198.81^94.91^26
Joel Hanrahan^WAS^Base^201.5^110.3^25
Mike O'Connor^WAS^Base^201.5^87.21^27
Emiliano Fruto^WAS^Pivot^201.5^120.56^23
Chris Schroder^WAS^Pivot^201.5^107.73^29
Brett Campbell^WAS^Pivot^193.42^87.21^25
Beltran Perez^WAS^Pivot^198.81^92.34^25
Levale Speigner^WAS^Pivot^190.75^87.21^26
Jason Bergmann^WAS^Pivot^204.17^97.47^25
Saul Rivera^WAS^Pivot^190.75^76.95^29
Chris Booker^WAS^Pivot^201.5^117.99^30
Micah Bowie^WAS^Pivot^204.17^104.14^32
Jon Rauch^WAS^Pivot^222.99^133.38^28
Jerome Williams^WAS^Pivot^201.5^126.2^25
Luis Ayala^WAS^Pivot^198.81^95.42^29
Ryan Wagner^WAS^Pivot^204.17^107.73^25
Chad Cordero^WAS^Pivot^193.42^101.57^25
Humberto Cota^PIT^Base^193.42^107.73^28
Ronny Paulino^PIT^Base^201.5^110.3^26
Adam LaRoche^PIT^Pivot^201.5^92.34^27
Ryan Doumit^PIT^Pivot^193.42^102.6^26
Brad Eldred^PIT^Pivot^206.86^125.69^27
Jose Castillo^PIT^Aler^196.11^102.6^26
Jack Wilson^PIT^Ala-pivot^193.42^98.5^29
Freddy Sanchez^PIT^Aler^188.06^98.5^29
Jason Bay^PIT^Escorta^198.81^102.6^28
Jose Bautista^PIT^Escorta^193.42^98.5^26
Xavier Nady^PIT^Escorta^198.81^105.17^28
Jody Gerut^PIT^Escorta^193.42^97.47^29
Nate McLouth^PIT^Escorta^190.75^95.42^25
Chris Duffy^PIT^Escorta^188.06^87.21^27
Rajai Davis^PIT^Escorta^190.75^101.06^26
Shane Youman^PIT^Base^204.17^112.35^27
Yoslan Herrera^PIT^Base^198.81^102.6^26
Josh Shortslef^PIT^Base^204.17^112.86^25
Zach Duke^PIT^Base^198.81^106.19^24
Paul Maholm^PIT^Base^198.81^115.43^25
Tom Gorzelanny^PIT^Base^198.81^106.19^25
Shawn Chacon^PIT^Base^201.5^108.76^29
Tony Armas Jr.^PIT^Base^201.5^115.43^29
Ian Snell^PIT^Base^190.75^87.21^25
Sean Burnett^PIT^Base^190.75^97.47^24
John Grabow^PIT^Pivot^198.81^107.73^28
Marty McLeary^PIT^Pivot^206.86^117.99^32
Salomon Torres^PIT^Pivot^190.75^107.73^35
Damaso Marte^PIT^Pivot^198.81^102.6^32
Matt Capps^PIT^Pivot^201.5^122.09^23
Josh Sharpless^PIT^Pivot^206.86^120.04^26
Bryan Bullington^PIT^Pivot^204.17^113.89^26
Jonah Bayliss^PIT^Pivot^198.81^102.6^27
Brian Rogers^PIT^Pivot^204.17^97.47^25
Juan Perez^PIT^Pivot^193.42^87.21^28
Bengie Molina^SF^Base^190.75^112.86^33
Eliezer Alfonzo^SF^Base^193.42^114.4^28
Lance Niekro^SF^Pivot^201.5^107.73^28
Mark Sweeney^SF^Pivot^196.11^110.3^37
Ray Durham^SF^Aler^182.68^100.55^35
Kevin Frandsen^SF^Aler^193.42^89.78^25
Omar Vizquel^SF^Ala-pivot^185.37^89.78^40
Rich Aurilia^SF^Aler^196.11^96.96^35
Pedro Feliz^SF^Aler^196.11^105.17^32
Todd Linden^SF^Escorta^201.5^107.73^27
Dave Roberts^SF^Escorta^188.06^92.34^35
Jason Ellison^SF^Escorta^188.06^92.34^29
Randy Winn^SF^Escorta^198.81^101.06^33
Ryan Klesko^SF^Escorta^201.5^112.86^36
Barry Bonds^SF^Escorta^198.81^116.96^43
Fred Lewis^SF^Escorta^198.81^97.47^26
Kelyn Acosta^SF^Base^196.11^104.65^22
Jonathan Sanchez^SF^Base^198.81^84.65^24
Matt Cain^SF^Base^201.5^110.81^22
Matt Morris^SF^Base^206.86^112.86^33
Russ Ortiz^SF^Base^196.11^106.7^33
Noah Lowry^SF^Base^198.81^107.73^26
Barry Zito^SF^Base^204.17^110.3^29
Vinnie Chulk^SF^Pivot^198.81^100.04^28
Kevin Correia^SF^Pivot^201.5^102.6^27
Steve Kline^SF^Pivot^196.11^110.3^35
Armando Benitez^SF^Pivot^204.17^117.48^34
Scott Munter^SF^Pivot^209.55^123.12^27
Jack Taschner^SF^Pivot^201.5^106.19^29
Brian Wilson^SF^Pivot^196.11^105.17^25
Merkin Valdez^SF^Pivot^206.86^106.7^25
Brad Hennessey^SF^Pivot^198.81^94.91^27
Billy Sadler^SF^Pivot^193.42^97.47^25
Pat Misch^SF^Pivot^198.81^87.21^26
Gary Bennett^STL^Base^193.42^106.7^35
Yadier Molina^STL^Base^190.75^115.43^25
John Nelson^STL^Pivot^196.11^97.47^28
Albert Pujols^STL^Pivot^201.5^115.43^27
Adam Kennedy^STL^Aler^196.11^94.91^31
Aaron Miles^STL^Aler^180.01^92.34^30
David Eckstein^STL^Ala-pivot^180.01^84.65^32
Scott Rolen^STL^Aler^204.17^123.12^32
Scott Spiezio^STL^Aler^198.81^112.86^34
Jim Edmonds^STL^Escorta^196.11^108.76^37
So Taguchi^STL^Escorta^188.06^83.62^38
Juan Encarnacion^STL^Escorta^201.5^110.3^31
Skip Schumaker^STL^Escorta^188.06^89.78^27
John Rodriguez^STL^Escorta^193.42^105.17^29
Chris Duncan^STL^Escorta^206.86^107.73^26
Adam Wainwright^STL^Base^212.24^105.17^26
Mark Mulder^STL^Base^209.55^106.7^30
Anthony Reyes^STL^Base^198.81^110.3^25
Ryan Franklin^STL^Base^201.5^92.34^34
Kip Wells^STL^Base^201.5^102.6^30
Chris Carpenter^STL^Base^209.55^117.99^32
Russ Springer^STL^Pivot^204.17^108.24^38
Jason Isringhausen^STL^Pivot^201.5^117.99^34
Ricardo Rincon^STL^Pivot^185.37^97.47^37
Braden Looper^STL^Pivot^201.5^112.86^32
Randy Flores^STL^Pivot^193.42^92.34^32
Josh Hancock^STL^Pivot^201.5^105.17^29
Brad Thompson^STL^Pivot^196.11^97.47^25
Tyler Johnson^STL^Pivot^198.81^92.34^26
Chris Narveson^STL^Pivot^201.5^105.17^25
Randy Keisler^STL^Pivot^201.5^97.47^31
Josh Kinney^STL^Pivot^196.11^100.04^28
